id,full_text,label,confidence
TXT0935,"apalagi ditambah kalau ada siswa/i yang tidak sekolah, makin banyak kan yang tidak kemakan. mengambil hak siswa/i juga mubazir pula. di sisi lain sekolah man di hari pertama tidak kebagian mbg karena terlalu banyak murid, pihak mbg tidak sanggup, akhirnya mengutamakan sekolah daku.",Distribusi,0.9054
TXT0936,seperti  mbg program ini juga penuh masalah,Tata Kelola,0.9169
TXT0937,diluncurkan perdana! ribuan siswa hiliserangkai nias bahagia terima paket mbg presiden prabowo,Politik,0.7181
TXT0938,"tidak pernah absen menghujat pemerintah, spesifiknya mengkritik mbg",Politik,0.9154
TXT0939,apa nunggu tahun ajaran barubyah mbg baru dimaksimalkan?.. artinya kick off nya baru besok pas anak sekolah baru masuk,Distribusi,0.9062
TXT0940,hahahah..ada yang  percaya mbg sudah mencakup 82 juta ?,Sasaran Penerima,0.9514
TXT0941,"program mbg dikelola badan gizi nasional (bgn) dengan ribuan mitra lokal seperti umkm, bumdes, dan yayasan. tidak ada daftar publik lengkap, tapi dari berita (kompas, tempo 2025), contoh vendor: yayasan media berkat nusantara (terlibat isu pembayaran jakarta), ira mesra (vendor",Tata Kelola,0.935
TXT0942,pengawasan di lapangan terus diperketat agar program mbg ini berjalan baik. lanjutkan mbg berantas tikus²nya,Tata Kelola,0.9499
TXT0943,"mbg mohon di cicipi sama  menteri dan wamen, kalau  aman baru kasih murid",Politik,0.4621
TXT0944,mungkin kamu ya ini mungkin ini cara agar progam mbg berhenti?,Kualitas Pangan,0.4562
TXT0945,"babinsa plumbon koramil 02/temon kodim 0731/kulon progo sertu teguh ahmadi bersama bhabinkamtibmas, rabu (6/8/2025), monitoring kegiatan makan bergizi gratis di sd negeri ngentak, kalurahan plumbon, untuk memantau dan memastikan pelaksanaan kegiatan berjalan lancar.",Distribusi,0.8959
TXT0946,"kira2 kenapa jumlah dokter sedikit? jumlah orang miskin bertambah? sudah lah, jangan gaslighting sesama warga. yang  salah itu pemerintah. liat tuh mbg berapa  triliun? itu ranahnya kebijakan. coba dialihkan ke subsidi pendidikan dan kesehatan. long term solution itu.",Anggaran,0.9032
TXT0947,"setelah tuban kini giliran magelang,mbg berbelatung. nanti kalau para siswa sakit berarti ""belum terbiasa makan enak""?! brengsek.",Kualitas Pangan,0.8587
TXT0948,"bocor-bocor untuk proyek memproduksi tahi  ""mbg"" presiden prabowo subianto menyinggung kebocoran anggaran pendidikan dalam pidatonya di hadapan ribuan guru dan kepala sekolah rakyat di jakarta international expo (jiexpo), jakarta pusat, jumat. ""kita salah satu negara di dunia",Anggaran,0.9151
TXT0949,kasihan disana tidak dapat mbg dari prabowo,Politik,0.9113
TXT0950,wujud pengabdian babinsa hadir dan pantau pelaksanaan makan bergizi gratis.,Distribusi,0.8977
TXT0951,bimaspol desa. kedungwaringin aipda. surono di kp.kedung gede /rw 004/002 desa.kedung waringin kec kedungwaringin melaksanakan kegiatan kunjungan /dds dalam rangka monitoring dapur makan bergizi gratis dan himbauan kamtibmas.,Distribusi,0.9026
TXT0952,prioritas nasional yang dimaksud mbg 🤘🤪🤘,Distribusi,0.8271
TXT0953,"konsep mbg anak sd yang tujuan utama mencegah stunting, tapi kalah dapat sepack minuman susu bergula, makanan manis, snack chiki, dan 1 buah pisang. tidak ada namanya nasi dan lauk pauk. tidak  bener, dicegah tuh dari ibu hamil dan anak tk/sd dulu. ah pajakk",Sasaran Penerima,0.484
TXT0954,"ya, pemerintah indonesia di bawah presiden prabowo sedang bekerja keras dengan program seperti makan bergizi gratis yang turunkan kemiskinan ke 8,47% (maret 2025). namun, kebijakan seperti danantara dan pemotongan anggaran pendidikan/kesehatan (hingga 39%) memicu protes karena",Politik,0.9138
TXT0955,"anggaran pendidikan, tapi nyatanya mayoritas untuk  anggaran mbg",Anggaran,0.9087
TXT0956,"ini kalau ade saya  yang  makan butuh 10box mbg kayanya, porsi makan nya kaya orgil",Kualitas Pangan,0.8548
TXT0957,"singkirin dulu kek egonya, banyak program lain yang lebih penting juga daripada mbg ini. atau kalau tetap  kekeh, seengaknya berbenah dulu, sudah banyak yang keracunan, hal mirip  gini juga masih kejadian.",Kualitas Pangan,0.842
TXT0958,hampir separuh anggaran buat pendidikan dipakai  buat mbg ngomongnya apa yang dilakuin apa,Anggaran,0.9053
TXT0959,bangun  minta tambahan anggaran jadi rp 335 t untuk mbg 2026,Anggaran,0.9103
TXT0960,bahan pangan lokal di mbg bikin pangan nasional lebih mandiri sesuai visi prabowo,Ekonomi,0.9708
TXT0961,mbg buka peluang kerja baru dan dorong ekonomi lokal papua lewat penyediaan bahan pangan dari petani dan umkm setempat,Ekonomi,0.9751
TXT0962,"bukan  cuma oplosan, beras curah dipacking jadi jenis medium n premium lalu dijual mahal. cuma di indo orang-orang  korporasi kreatif curangi warga dulu takaran migor dikurangin 50-200ml/botol yang  dibeli dicurangin, yang  gratis diracunin ky mbg ehh",Kualitas Pangan,0.8114
TXT0963,"setuju, reformasi itu kunci. untuk iklim investasi, pemerintah bisa dorong fdi lewat insentif pajak dan deregulasi. pendidikan: tingkatkan anggaran ke 20% apbn seperti konstitusi. transisi energi: percepat plts dan ev untuk target nze 2060. program makan gratis bagus tapi jangan",Anggaran,0.9123
TXT0964,kita usahakan 1 mbg 1 guru keracunan di tiap sekolah,Kualitas Pangan,0.8617
TXT0965,satu negara jadi korban mbg yang  berbelatung dan basi..,Kualitas Pangan,0.8597
TXT0966,kalau  banyak hutang. toh mbg nya di tunda dulu. beresin hutang efesiensii kurangin tunjangan pejabat,Anggaran,0.9053
TXT0967,"di ig liat beberapa  teman  kok pada abis latsarmil gituu terus  lewat lah di tiktok ternyata itu program sppi(?) yang  nntinya ngurusin mbg, mereka harus latsarmil dulu beberapa  bulan abistu penempatan di pos2(?) mbg seluruh indo wkwkw pantes anggaran mbg puluhan triliun🤭🤪",Distribusi,0.5648
TXT0968,coba zulhas suruh makan mbg juga.,Kualitas Pangan,0.848
TXT0969,makan bergizi gratis day 2 di daerah gw: nugget bergizi,Lainnya,0.8285
TXT0970,"bjr kalau sudah tahu begitu  kenapa tidak langsung dieval ya? memang kudu sangat  dikawal pelaksanaannya, biar tidak asal kasih  doang. lanjutkan mbg, tapi seriusin perbaikannya.",Tata Kelola,0.9409
TXT0971,"reaksi prabowo ditagih makan bergizi gratis oleh anak-anak di lapangan: tersentak hati saya! *target 82,9 juta anak dapat mbg akhir tahun, prabowo: negara lain butuh 11 tahun, kita setahun* presiden ri prabowo subianto menegaskan target pemerintah untuk memperluas jangkauan",Sasaran Penerima,0.9448
TXT0972,anggota dpr ri menilai bahwa program makan bergizi gratis (mbg) merupakan sarana penting untuk mewujudkan generasi yang sehat dan cerdas. program ini diharapkan dapat meningkatkan kualitas gizi anak-anak.,Sasaran Penerima,0.9453
TXT0973,"yup, belum sama sekali. kalau klaimnya 82,9 juta, paling tidak ada beberapa sekolah di kotaku yang  dapat  mbg, ini sama sekali tidak ada",Distribusi,0.9076
TXT0974,"jelek  pe ngemis ya wajib begitu  cukup modal ngemis jual twit 400 perak tuk puja puji saja  meski pemerintahan bobrok bin tidak becus kerja, memang  keledaivwajib nurut meski goblok 🤣🤣 andalan ukmk tapi umkm dimatiin oleh mbg dasar idiots gedibal",Politik,0.9128
TXT0975,makan bergizi gratis wlau tidak bergizi aowkaowk,Lainnya,0.9179
TXT0976,makan bergizi gratis dari apbn 2026 bikin anak-anak punya pondasi kuat bersaing menuju masa depan,Anggaran,0.7118
TXT0977,kayaknya perlu dikasih mbg tiap hari supaya  cerdas..,Sasaran Penerima,0.4916
TXT0978,"langkah pemerintah prabowo subianto sudah tepat, berbagai program pengentasan kemiskinan, baik lewat pendidikan, teknologi, meningkatkan kecerdasan lewat mbg, sekolah rakyat, optimalisasi dana desa untuk ketahanan pangan nasional",Anggaran,0.6374
TXT0979,kalau mbg tidak dilaksanakan saat anak sekolah libur maka akan terbaca fakta bahwa  anak2 tidak terima mbg juga tetap baik2 saja  tidak seperti  yang  digembor2kan selama ini.. hal ini yang  dihindari takut akan smakin masiv tuntutan mbg dihentikan karena  tidak bermanfaat .. begitu  mungkin guys 🤗,Distribusi,0.907
TXT0980,"wacana berhaji lewat moda transportasi laut. perjalanan 8 hari. punya presiden waham romantisme perang dan jaman orba ya begini nasibnya. mbg sekolah rakyat berhaji jalur laut. asu! bukannya mikir bagaimana waktu tunggu berhaji bisa lebih cepat, quota berlipat, lebih murah.",Politik,0.9165
TXT0981,"anak2 banyak yang  tidak mau makan mbg, kan mubazir",Kualitas Pangan,0.8641
TXT0982,lha sampai sekarang anak saya  sd belum tahu namanya mbg..sekolah negeri dalam kota.,Distribusi,0.9075
TXT0983,"betul kak, tapi perlu diingat pula data stunting dan gizi buruk mayoritas dialami oleh balita. itu artinya yang memang membutuhkan mbg ini adalah mereka yang usianya belum sekolah. program pemberian makanan 4 sehat 5 sempurna bagi balita stunting juga sebenarnya sudah berjalan",Sasaran Penerima,0.9458
TXT0984,"top ten news sabtu 2 agustus: sampah liar, keracunan mbg, ka argo bromo anggrek anjlok",Kualitas Pangan,0.8566
TXT0985,"mbg tuh mirip  sahabat baru buat anak-anak, selalu hadir pas dibutuhin",Distribusi,0.8934
TXT0986,presiden prabowo target 20 juta penerima mbg sebelum 17 agustus 2025,Sasaran Penerima,0.9514
TXT0987,"tandain mukanya.. kalau  ketemu, pukul pakai  rantang mbg sampai bunyi..",Lainnya,0.8409
TXT0988,"anggaran segitu gede ya buat mbg yang  nggarai keracunan tidak ada sop abcd, buat beli smart tv, bangun sekolah baru instead of perbaiki sekolah yang  ada dan kasih akses yang layak (both fasilitas &amp; tendiknya) oh my god .. are we deadass",Anggaran,0.9057
TXT0989,makan bergizi gratis untuk masa depan cemerlang,Sasaran Penerima,0.9477
TXT0990,bangun  kembali menegaskan bahwa mereka akan memberikan sanksi yang berat kepada oknum oknum yang membuat nama program mbg ini menjadi jelek lanjutkan mbg,Tata Kelola,0.9481
TXT0991,"mbg efek kah? dana yang  begitu besar kasih  makan anak anak sekolah se indonesia, pada akhirnya harus dituker dengan  pajak pajak pajak pajak pajak pajak pajak kntl",Anggaran,0.9029
TXT0992,bisa dapat mbg tidak hewannya?,Kualitas Pangan,0.7618
TXT0993,"neeh daripada mbg menjadi makanan beracun karena dikecilin terus dananya, mending aliran dananya untuk yang seperti ini agar semua orang tetap bisa mendapatkan akses pendidikan",Anggaran,0.9062
TXT0994,mbg is coming,Lainnya,0.924
TXT0995,"program mbg memang diberikan dari  mulai ibu hamil, bukan hanya untuk anak sekolah kak. tetap lanjutkan mbg",Distribusi,0.7442
TXT0996,"tenang, angka saja  itu, orang meninggal saja  di anggap biasa, apalagi ini, paling bilang bergizi kok, blabla, padahal  yang  dapta gizinya para- para mereka, mereka  korupsi, mbg, danantara dll, itu ladang korupsi untuk mereka para pejabat dan pemangku kepentingan. baik dari daerah dan pusat.",Politik,0.8929
TXT0997,"domisili ku, jls tulungagung, 2 kecamatan pinggir ada 4 sekolah smp negeri, puluhan sd negeri semuabya blas tidak ada yang  dapat  mbg. hanya omon-omon wkwkkwkw",Distribusi,0.9058
TXT0998,pangan lokal yang disalurkan lewat mbg terbukti jaga ekonomi rakyat rekomendasi prabowo,Ekonomi,0.9742
TXT0999,"daya beli masyarakat jeblok, pengangguran parah rakyat sudah megap2 , infrastruktur pedesaan ancur2an, dana kesehatan disunat,dana pendidikan disunat, apbn defisit, utang ugal2an ribuan triliun ko bisa2nya mbg sampai ratusan triliun memang  negara ini cuma masalahnya mbg saja  ya",Anggaran,0.9071
TXT1000,ini lagi pembodohan publik yang  dimainkan pejabat2 karbitan haus kekuasaan dan kekayaan.. mending uang mbg buat menggratiskan biaya pendidikan secara menyeluruh. pendidikan yang  baik bisa buat bangsa ini maju.. program ini hanya memajukan perut para pejabat dan koleganya.,Anggaran,0.9112
TXT1001,"proses literasi fiskal dan apbn juga penting ditingkatkan agar publik memahami proses yang dijalankan pemerintah. contohnya, secara rasional anggaran mbg dapat diserap dari utang, pewajiban asuransi untuk menutup serapan anggaran karena apbn indonesia dalam kondisi defisit.",Anggaran,0.9016
TXT1002,"setahun 330t untuk mbg saja  bisa. uangnya dari mana mau belanja segitu besar? kalau cuma nutup 112t, sih mustinya bisa! coba jelaskan! kejadian keuangan disini memang tidak  logic!",Anggaran,0.9021
TXT1003,"bahaya! kesepakatan trump-prabowo, as kelola data warga ri. keracunan massal mbg berulang",Politik,0.9181
TXT1004,"btw pilihan lagu yang  sebelah kanan karena  di saya keterangannya ""dapet mbg"" wkwkwk",Lainnya,0.8855
TXT1005,lah ya berarti yang  salah itu bukan programnya tapi memang penyelenggara lapangannya. lanjutkan mbg dengan  pengawasan yang  ketat optimis bisa lebih baik,Tata Kelola,0.9524
TXT1006,"update hingga rabu 23/07/2025.. daftar kasus keracunan/makanan basi mbg : 4 oktober 2024 di nganjuk, jatim 17 januari 2025 di sukoharjo, jateng 19 januari 2025 di nunukan, kaltara 18 februari 2025 di tebingtinggi, sumut 19 februari 2025 di empat lawang, sumsel 21 februari 2025",Kualitas Pangan,0.8584
TXT1007,"kenapa  memaksakan pembagian mbg di saat libur sekolah? smentara di hari biasa aja, cuma  20% yang dimakan. lebih baik tidak usah sama sekali/koreksi ulang biar uang rakyat tidak sia²",Distribusi,0.9022
TXT1008,"rp757,8 t untuk pendidikan, kritikan tumpukan untuk mbg -",Anggaran,0.9103
TXT1009,"pembelian kurma belatung di ratu balqis, ahli gizi mbg: hanya dibolehkan cek kurma display",Kualitas Pangan,0.8615
TXT1010,artinya brazil melaksanakan mbg dengan terencana dengan matang tanpa gradak gruduk seperti indonesia. - .,Tata Kelola,0.9346
TXT1011,"program makan bergizi gratis (mbg) itu penting untuk cegah stunting. tapi alokasinya bikin kaget: rp335 triliun (44% anggaran pendidikan 2026) dialihkan ke mbg. artinya, dana buat mahasiswa, dosen, &amp; riset sekarang dipotong besar-besaran.",Anggaran,0.9062
TXT1012,"tidak pakai  mbg itu stella jadi profesor, gibran jadi wapres, bahlil jadi menteri, ngabis-ngabisin duit negara saja ",Politik,0.9101
TXT1013,"ada mbg, belum sampai di sekolah si kakak kah? set 4 shubuh sangat  cyaa",Distribusi,0.8995
TXT1014,prabowo alokasikan rp335 triliun untuk program makan bergizi gratis 2026,Anggaran,0.9112
TXT1015,anggaran pendidikan buat mbg ..🤣🤣 .. ngapain belajar kalau makan saja sudah auto pintar ..,Anggaran,0.8997
TXT1016,oh pantes kasih  mbg beracun mulu.,Kualitas Pangan,0.8557
TXT1017,apa itu mbg?,Lainnya,0.9164
TXT1018,"penerima manfaat mbg capai 6,2 juta, bos bgn: ini sudah bisa hidupi penduduk singapura",Sasaran Penerima,0.9461
TXT1019,hidup mbg!! oke gass oke gass,Lainnya,0.9205
TXT1020,terbahak-bahak  sangat  ada anggota dewan yang  maksa sekolah biar dapurnya dipakai  buat mbg sekolah itu,Tata Kelola,0.9317
TXT1021,"prabowo pada 2019 mengutip novel fiksi ""ghost fleet"" sebagai peringatan agar indonesia waspada, bukan ramalan pasti nkri hancur 2030. kini sebagai presiden, pencapaiannya termasuk pertumbuhan ekonomi 5,12%, program makan bergizi gratis, dan kepuasan publik 70-80%. namun, kritik",Politik,0.9165
TXT1022,"bhabinkamtibmas kelurahan giwangan aipda basyori anwar, sh melaksanakan kegiatan pengamanan dan monitoring penyaluran program makan bergizi gratis (mbg) di sekolahan yang ada di wilayah kelurahan giwangan. senin (14/7/2025)",Distribusi,0.904
TXT1023,mbg membuka lapangan kerja kata 02 om.,Ekonomi,0.9693
TXT1024,kenapa guru juga harus dapat  mbg,Sasaran Penerima,0.5612
TXT1025,wamendukbangga: 18 ribu kader siap jadi ujung tombak distribusi mbg,Distribusi,0.8655
TXT1026,"keracunan mbg bikin publik waspada, tapi langkah sleman bikin tenang",Kualitas Pangan,0.8556
TXT1027,"presiden prabowo bikin gebrakan baru lewat mbg, apalagi sudah didukung brasil",Politik,0.9168
TXT1028,kodim 1420/sidrap menunjukkan komitmennya melalui pendampingan aktif oleh para babinsa dalam kegiatan pendistribusian makan bergizi gratis. jumat (01/08/2025).,Distribusi,0.9058
TXT1029,"siapa saja yang diduga melakukan korupsi dalam program mbg ini, ??",Tata Kelola,0.9199
TXT1030,bri dorong umkm katering jadi tulang punggung mbg,Tata Kelola,0.8385
TXT1031,ratusan siswa di ntt keracunan usai konsumsi makan bergizi gratis,Kualitas Pangan,0.8589
TXT1032,program mbg perkuat sdm menuju indonesia emas 2045,Sasaran Penerima,0.9464
TXT1033,"mereka ini benar  ngedata indonesia tidak sih? apa salah ngedata negara? katanya angka kemiskinan rendah, angka pengangguran rendah, mbg bikin cerdas, kek.. yang kamu data siapa anjir",Politik,0.9197
TXT1034,memang  dipikir mbg belatungan tidak tambah  ngabisin duwit?,Kualitas Pangan,0.8604
TXT1035,"menko pangan zulhas sebut siswa keracunan mbg bukan salah masak, tapi belum terbiasa. “dulu saya minum susu diare”, ujarnya di sppg wonocolo, surabaya, 21/8/2025. netizen kritik keras: “belum terbiasa keracunan?” zulhas janji perketat pengawasan gizi. kpk diminta usut.",Kualitas Pangan,0.8611
TXT1036,"tidak kaget, kek gini cuma mancing saja  abis itu distop cuma mbg saja  yang distop-stop",Kualitas Pangan,0.8369
TXT1037,mbg tidak kerasa yaa,Kualitas Pangan,0.8572
TXT1038,"untuk pertama kalinya, suara 80 juta anak indonesia tak lagi sekadar gema. presiden ke-8 ri, prabowo subianto, menjawab dengan 8 aksi nyata. dari makan bergizi gratis, sekolah berasrama, hingga pp tunas yang merupakan regulasi pelindung anak di dunia digital, semua dimulai hanya",Politik,0.9092
TXT1039,ini baru mbg yang berkualitas. eh tapi disana gratis tidak yah,Kualitas Pangan,0.7939
TXT1040,kamu abis makan mbg ya?,Lainnya,0.9238
TXT1041,salah sendiri disuruh pilih internet gratis malah pilih makan bergizi gratis🤣🤣,Lainnya,0.5331
TXT1042,ini baru namanya mbg 🫡,Lainnya,0.9221
TXT1043,di sekolah kamu mbg nya lancar terus kaah tiap hari ada?,Distribusi,0.9062
TXT1044,dipikir orang orang bakal mati kali ya kalau tidak dapat  mbg,Distribusi,0.8869
TXT1045,fuck mbg i want a program called satu rumah satu choi san,Lainnya,0.9179
TXT1046,daripada  mbg mending beli buku paket erlangga,Lainnya,0.924
TXT1047,"sarjana penggerak, infoe sih gae ndukung mbg ikuu",Lainnya,0.9249
TXT1048,harusnya diliatkan skolah² mana saja  yang  sudah mendapatkan+jumlah siswa yang  dapat  mbg karena  daerahku belum  ada sekolah yang  dapat(luar jw,Distribusi,0.9032
TXT1049,"yang nyerang mbg karena insiden ini, sadar tidak sih kalau ratusan ribu anak lain terbantu? ada satu kasus = dievaluasi. tapi jangan diskreditin program keseluruhan. prabowo itu kerja, bukan ngeles doang.",Tata Kelola,0.8599
